Date,Close
5/18/2023 16:00:00,153.48
5/19/2023 16:00:00,152.95
5/22/2023 16:00:00,155.51
5/23/2023 16:00:00,152.56
5/24/2023 16:00:00,150.72
5/25/2023 16:00:00,151.08
5/26/2023 16:00:00,157.24
5/30/2023 16:00:00,158.01
5/31/2023 16:00:00,158.56
6/1/2023 16:00:00,162.72
6/2/2023 16:00:00,168.56
6/5/2023 16:00:00,167.43
6/6/2023 16:00:00,171.82
6/7/2023 16:00:00,171.55
6/8/2023 16:00:00,171.14
6/9/2023 16:00:00,171.72
6/12/2023 16:00:00,173.64
6/13/2023 16:00:00,175.14
6/14/2023 16:00:00,174.47
6/15/2023 16:00:00,173.81
6/16/2023 16:00:00,172.21
6/20/2023 16:00:00,169.41
6/21/2023 16:00:00,167.92
6/22/2023 16:00:00,168.26
6/23/2023 16:00:00,168.07
6/26/2023 16:00:00,167.11
6/27/2023 16:00:00,168.19
6/28/2023 16:00:00,169.78
6/29/2023 16:00:00,172.08
6/30/2023 16:00:00,174.2
7/3/2023 13:00:00,175.44
7/5/2023 16:00:00,175.57
7/6/2023 16:00:00,170.94
7/7/2023 16:00:00,169.8
7/10/2023 16:00:00,171.71
7/11/2023 16:00:00,174.64
7/12/2023 16:00:00,174.33
7/13/2023 16:00:00,174.24
7/14/2023 16:00:00,173.39
7/17/2023 16:00:00,175.39
7/18/2023 16:00:00,178.04
7/19/2023 16:00:00,177.12
7/20/2023 16:00:00,177.11
7/21/2023 16:00:00,170.22
7/24/2023 16:00:00,167.79
7/25/2023 16:00:00,166.5
7/26/2023 16:00:00,167.75
7/27/2023 16:00:00,163.6
7/28/2023 16:00:00,165.43
7/31/2023 16:00:00,168.88
8/1/2023 16:00:00,169.65
8/2/2023 16:00:00,166.75
8/3/2023 16:00:00,166.41
8/4/2023 16:00:00,165.41
8/7/2023 16:00:00,166.96
8/8/2023 16:00:00,165.87
8/9/2023 16:00:00,163.82
8/10/2023 16:00:00,163.54
8/11/2023 16:00:00,165.27
8/14/2023 16:00:00,166.08
8/15/2023 16:00:00,161.91
8/16/2023 16:00:00,160.76
8/17/2023 16:00:00,160.58
8/18/2023 16:00:00,160.23
8/21/2023 16:00:00,160.88
8/22/2023 16:00:00,159.08
8/23/2023 16:00:00,159.44
8/24/2023 16:00:00,157.79
8/25/2023 16:00:00,158.32
8/28/2023 16:00:00,159.19
8/29/2023 16:00:00,160.24
8/30/2023 16:00:00,160.17
8/31/2023 16:00:00,157.99
9/1/2023 16:00:00,159.62
9/5/2023 16:00:00,160
9/6/2023 16:00:00,158
9/7/2023 16:00:00,156.78
9/8/2023 16:00:00,157.43
9/11/2023 16:00:00,157.83
9/12/2023 16:00:00,158.5
9/13/2023 16:00:00,159.14
9/14/2023 16:00:00,161.78
9/15/2023 16:00:00,163.75
9/18/2023 16:00:00,159.63
9/19/2023 16:00:00,159.35
9/20/2023 16:00:00,157.23
9/21/2023 16:00:00,154.71
9/22/2023 16:00:00,153.08
9/25/2023 16:00:00,153.23
9/26/2023 16:00:00,151.12
9/27/2023 16:00:00,149.9
9/28/2023 16:00:00,150.23
9/29/2023 16:00:00,149.19
10/2/2023 16:00:00,149.48
10/3/2023 16:00:00,145.05
10/4/2023 16:00:00,146.63
10/5/2023 16:00:00,147.09
10/6/2023 16:00:00,149.32
10/9/2023 16:00:00,148.82
10/10/2023 16:00:00,150.93
10/11/2023 16:00:00,151.51
10/12/2023 16:00:00,151.28
10/13/2023 16:00:00,151.1
10/16/2023 16:00:00,152.79
10/17/2023 16:00:00,154.39
10/18/2023 16:00:00,151.53
10/19/2023 16:00:00,149.62
10/20/2023 16:00:00,141.57
10/23/2023 16:00:00,144.59
10/24/2023 16:00:00,144.42
10/25/2023 16:00:00,143.52
10/26/2023 16:00:00,143.34
10/27/2023 16:00:00,141.31
10/30/2023 16:00:00,143.27
10/31/2023 16:00:00,146.03
11/1/2023 16:00:00,146.45
11/2/2023 16:00:00,150.85
11/3/2023 16:00:00,152.76
11/6/2023 16:00:00,152.99
11/7/2023 16:00:00,152.98
11/8/2023 16:00:00,153.01
11/9/2023 16:00:00,152.37
11/10/2023 16:00:00,154.38
11/13/2023 16:00:00,154.34
11/14/2023 16:00:00,156.91
11/15/2023 16:00:00,159.43
11/16/2023 16:00:00,159.05
11/17/2023 16:00:00,162.56
11/20/2023 16:00:00,163.85
11/21/2023 16:00:00,162.29
